modlist_label,mo2_instance,profile,mod_name,mod_priority,plugin_file,plugin_path,form_id,editor_id,full_name,full_name_source,armor_category,bod_template_type,keyword_category,armor_rating,value,weight,biped_slots,biped_slot_numbers,keyword_edids,keyword_form_ids,material_keywords,armor_slot_keywords,vendor_keywords,enchantment_form_id,template_form_id,male_world_model,female_world_model
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000F16,DX_Necromancer_White_Panty,Necromancer White Panty,plugin,Clothing,Clothing,Clothing,0.0,13,1.0,Custom Slot (48),48,ArmorMaterialDaedric; ArmorClothing; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD4; 0x0006BBE8; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,,,DX\Necromancer\DX_Necromancer_Skull_White.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000F17,DX_Necromancer_White_Robes,Necromancer White Robes,plugin,Clothing,Clothing,Clothing,0.0,348,10.0,Body,32,ArmorMaterialDaedric; ArmorClothing; ArmorCuirass; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD4; 0x0006BBE8; 0x0006C0EC; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x05000EF0,,DX\Necromancer\DX_Necromancer_Skull_White.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000F18,DX_Necromancer_White_Robes_Trans,Necromancer White Robes Transparent,plugin,Clothing,Clothing,Clothing,0.0,348,10.0,Body,32,ArmorMaterialDaedric; ArmorClothing; ArmorCuirass; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD4; 0x0006BBE8; 0x0006C0EC; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x05000EF0,,DX\Necromancer\DX_Necromancer_Skull_White.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000F19,DX_Necromancer_White_Staff,Necromancer White Staff,plugin,Clothing,Clothing,Clothing,0.0,316,8.0,Custom Slot (46),46,ArmorMaterialDaedric; ArmorClothing; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD4; 0x0006BBE8; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,0x05000EF1,,DX\Necromancer\DX_Necromancer_Skull_White.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000063,DX_Succubus_Tail,Succubus Tail,plugin,Heavy,Heavy,Heavy,0.0,610,0.0,Custom Slot (44),44,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,0x0500004A,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000064,DX_Succubus_Gloves,Succubus Gloves,plugin,Heavy,Heavy,Heavy,0.0,1032,3.0,Hands,33,PerkFistsDaedric; ArmorHeavy; ArmorMaterialDaedric; ArmorGauntlets; VendorItemArmor,0x0002C17B; 0x0006BBD2; 0x0006BBD4; 0x0006C0EF; 0x0008F959,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000065,DX_Succubus_Amulet,Succubus Amulet,plugin,Heavy,Heavy,Heavy,0.0,224,2.0,Amulet,35,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; ClothingNecklace,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x0010CD0A,ArmorMaterialDaedric,ClothingNecklace,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000066,DX_Succubus_Wings,Succubus Wings,plugin,Heavy,Heavy,Heavy,0.0,682,0.0,Custom Slot (45),45,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,0x05000049,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000067,DX_Succubus_Horns,Succubus Horns,plugin,Heavy,Heavy,Heavy,0.0,360,4.0,Circlet,42,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000068,DX_Succubus_Skirt,Succubus Skirt,plugin,Heavy,Heavy,Heavy,0.0,4,0.0,Custom Slot (47),47,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x05000069,DX_Succubus_Shoulder,Succubus Shoulder,plugin,Heavy,Heavy,Heavy,0.0,2,0.0,Custom Slot (48),48,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x0500006A,DX_Succubus_Armor,Succubus Armor,plugin,Heavy,Heavy,Heavy,0.0,1372,10.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x0500006B,DX_Succubus_Earrings,Succubus Earrings,plugin,Heavy,Heavy,Heavy,0.0,460,0.0,Custom Slot (46),46,ArmorHeavy; ArmorMaterialDaedric; VendorItemArmor; MagicDisallowEnchanting,0x0006BBD2; 0x0006BBD4; 0x0008F959; 0x000C27BD,ArmorMaterialDaedric,,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP,1860,DX Armors All-in-one.esp,D:\Wabbajack\modlists\DoD\mods\DX Armors Collection All in One -3BA - CBBE (with Physics) - UNP\DX Armors All-in-one.esp,0x0500006C,DX_Succubus_Heels,Succubus Heels,plugin,Heavy,Heavy,Heavy,0.0,386,3.0,Feet,37,ArmorHeavy; ArmorMaterialDaedric; ArmorBoots; VendorItemArmor,0x0006BBD2; 0x0006BBD4; 0x0006C0ED; 0x0008F959,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,DX\Succubus\Box.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Aradia Living Armor (CBBE),1933,Aradia Living Armor JE.esp,D:\Wabbajack\modlists\DoD\mods\Aradia Living Armor (CBBE)\Aradia Living Armor JE.esp,0x01000801,_AradiaLivingArmourMJE,Aradia Living Armour Mucus ( Jellyfish ),plugin,Clothing,Light,Clothing,0.0,2500,15.0,Body,32,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4; 0x01000806,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Aradia Living Armor JE\BodyWorld.nif,Aradia Living Armor JE\BodyWorld.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Aradia Living Armor (CBBE),1933,Aradia Living Armor JE.esp,D:\Wabbajack\modlists\DoD\mods\Aradia Living Armor (CBBE)\Aradia Living Armor JE.esp,0x01000D63,_AradiaLivingArmourJE,Aradia Living Armour ( Jellyfish ),plugin,Clothing,Light,Clothing,0.0,2500,15.0,Body,32,ArmorClothing; VendorItemClothing; ClothingBody; ArmorMaterialDaedric,0x0006BBE8; 0x0008F95B; 0x000A8657; 0x0006BBD4; 0x01000806,ArmorMaterialDaedric,ClothingBody,VendorItemClothing,,,Aradia Living Armor JE\BodyWorld.nif,Aradia Living Armor JE\BodyWorld.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x0500083A,KhajiitiApexCuirassDroZira,Khajiiti Cuirass - Dro'Zira,plugin,Light,Light,Light,0.0,3200,26.0,Body,32,ArmorCuirass; VendorItemArmor; Survival_ArmorWarm; ArmorLight; ArmorMaterialDaedric,0x0006C0EC; 0x0008F959; 0x01002ED9; 0x0006BBD3; 0x0006BBD4,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_cuirass_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_cuirass_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x0500086D,KhajiitiApexGauntletsDrozira,Khajiiti Gauntlets - Dro'Zira,plugin,Light,Light,Light,0.0,600,4.0,Hands,33,ArmorGauntlets; VendorItemArmor; ArmorLight; ArmorMaterialDaedric,0x0006C0EF; 0x0008F959; 0x0006BBD3; 0x0006BBD4,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_gauntlets_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_gauntlets_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x05000871,KhajiitiApexHelmetDrozira,Khajiiti Helmet - Dro'Zira,plugin,Light,Light,Light,0.0,1500,4.0,Head,30,ArmorLight; ArmorHelmet; VendorItemArmor; Survival_ArmorWarm; ArmorMaterialDaedric,0x0006BBD3; 0x0006C0EE; 0x0008F959; 0x01002ED9; 0x0006BBD4,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_helmet_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_helmet_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x05000869,KhajiitiApexBootsDrozira,Khajiiti Boots - Dro'Zira,plugin,Light,Light,Light,0.0,600,4.0,Feet,37,ArmorBoots; VendorItemArmor; Survival_ArmorWarm; ArmorLight; ArmorMaterialDaedric,0x0006C0ED; 0x0008F959; 0x01002ED9; 0x0006BBD3; 0x0006BBD4,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_boots_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_boots_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x050008CB,KhajiitiApexHelmetDroziraHeavy,Khajiiti Heavy Helmet - Dro'Zira,plugin,Heavy,Heavy,Heavy,0.0,1500,14.0,Head,30,ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor; Survival_ArmorWarm; ArmorHeavy,0x0006BBD4; 0x0006C0EE; 0x0008F959; 0x01002ED9; 0x0006BBD2,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_helmet_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_helmet_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x050008CC,KhajiitiApexGauntletsDroziraHeavy,Khajiiti Heavy Gauntlets - Dro'Zira,plugin,Heavy,Heavy,Heavy,0.0,615,5.0,Hands,33,ArmorGauntlets; VendorItemArmor; ArmorMaterialDaedric; ArmorHeavy,0x0006C0EF; 0x0008F959; 0x0006BBD4; 0x0006BBD2,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_gauntlets_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_gauntlets_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x050008CD,KhajiitiApexCuirassDroZiraHeavy,Khajiiti Heavy Cuirass - Dro'Zira,plugin,Heavy,Heavy,Heavy,0.0,3200,47.0,Body,32,ArmorCuirass; VendorItemArmor; Survival_ArmorWarm; ArmorMaterialDaedric; ArmorHeavy,0x0006C0EC; 0x0008F959; 0x01002ED9; 0x0006BBD4; 0x0006BBD2,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_cuirass_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_cuirass_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,VickusDickus' Khajiiti Apex Armory Reforged,2160,Apex_Khajiit.esp,D:\Wabbajack\modlists\DoD\mods\VickusDickus' Khajiiti Apex Armory Reforged\Apex_Khajiit.esp,0x050008CE,KhajiitiApexBootsDroziraHeavy,Khajiiti Heavy Boots - Dro'Zira,plugin,Heavy,Heavy,Heavy,0.0,620,9.0,Feet,37,ArmorBoots; VendorItemArmor; Survival_ArmorWarm; ArmorMaterialDaedric; ArmorHeavy,0x0006C0ED; 0x0008F959; 0x01002ED9; 0x0006BBD4; 0x0006BBD2,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Armor\apex_khajiit_armor\GO\Khajiit_boots_GO.nif,Armor\apex_khajiit_armor\GO\Khajiit_boots_GO.nif
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0001396A,ArmorDaedricBoots,Daedric Boots,plugin,Heavy,Heavy,Heavy,0.0,425,8.0,Feet,37,ArmorHeavy; ArmorMaterialDaedric; ArmorBoots; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0ED; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorBoots,VendorItemArmor,,,Armor\Daedric\DaedricBootsGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0001396B,ArmorDaedricCuirass,Daedric Armor,plugin,Heavy,Heavy,Heavy,0.0,2125,40.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,,,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0001396C,ArmorDaedricGauntlets,Daedric Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,425,8.0,Hands,33,ArmorHeavy; ArmorMaterialDaedric; ArmorGauntlets; VendorItemArmor; PerkFistsDaedric; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EF; 0x0008F959; 0x0002C17B; 0x01002ED9,ArmorMaterialDaedric,ArmorGauntlets,VendorItemArmor,,,Armor\Daedric\DaedricGauntletsGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0001396D,ArmorDaedricHelmet,Daedric Helmet,plugin,Heavy,Heavy,Heavy,0.0,1050,8.0,Head; Hair; Circlet; Ears,30; 31; 42; 43,ArmorHeavy; ArmorMaterialDaedric; ArmorHelmet; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EE; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorHelmet,VendorItemArmor,,,Armor\Daedric\DaedricHelmetGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0001396E,ArmorDaedricShield,Daedric Shield,plugin,Heavy,Heavy,,0.0,1050,15.0,Shield,39,ArmorMaterialDaedric; VendorItemArmor; ArmorShield,0x0006BBD4; 0x0008F959; 0x000965B2,ArmorMaterialDaedric,ArmorShield,VendorItemArmor,,,Armor\Daedric\DaedricShield.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x0200284D,DLC1ArmorAurielsShield,Auriel's Shield,plugin,Light,Light,,0.0,750,14.0,Shield,39,ArmorMaterialMoonstone; VendorItemDaedricArtifact; ArmorShield; MagicDisallowEnchanting,0x0006BBD9; 0x000917E8; 0x000965B2; 0x000C27BD,ArmorMaterialMoonstone,ArmorShield,VendorItemDaedricArtifact,0x0200488B,,DLC01\Armor\Auriel\aurielsshield.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Weapon Armor Attribute Tweaks,2182,Weapon Armor Attribute Tweaks.esp,D:\Wabbajack\modlists\DoD\mods\Weapon Armor Attribute Tweaks\Weapon Armor Attribute Tweaks.esp,0x020050C7,DLC1ArmorHunterGauntlets,Dawnguard Gauntlets,plugin,Heavy,Heavy,Heavy,0.0,25,4.0,Hands,33,ArmorHeavy; PerkFistsDaedric; ArmorGauntlets; VendorItemArmor; DLC1ArmorMaterialHunter,0x0006BBD2; 0x0002C17B; 0x0006C0EF; 0x0008F959; 0x020050C4,DLC1ArmorMaterialHunter,ArmorGauntlets,VendorItemArmor,,,Armor\Draugr\DraugrGauntletsMale_GO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A2,SUM_DaedricArmorAreaRestoreHealth04,Daedric Armor of Blessings,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x0405128D,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A3,SUM_DaedricArmorAreaRestoreHealth05,Daedric Armor of Glory,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x0405128E,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A4,SUM_DaedricArmorAreaRestoreHealth06,Daedric Armor of Splendor,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x0405128F,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A5,SUM_DaedricArmorCheatDeath04,Daedric Armor of Immortality,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x04051499,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A6,SUM_DaedricArmorCheatDeath05,Daedric Armor of the Divines,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x04051498,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
DoD,D:\Wabbajack\modlists\DoD,Diaries of Dibella - Lord's Vision,Summermyst - Enchantments of Skyrim,2189,Summermyst - Enchantments of Skyrim.esp,D:\Wabbajack\modlists\DoD\mods\Summermyst - Enchantments of Skyrim\Summermyst - Enchantments of Skyrim.esp,0x0435B8A7,SUM_DaedricArmorCheatDeath06,Daedric Armor of Athanasia,plugin,Heavy,Heavy,Heavy,0.0,3200,50.0,Body,32,ArmorHeavy; ArmorMaterialDaedric; ArmorCuirass; VendorItemArmor; Survival_ArmorWarm,0x0006BBD2; 0x0006BBD4; 0x0006C0EC; 0x0008F959; 0x01002ED9,ArmorMaterialDaedric,ArmorCuirass,VendorItemArmor,0x04051497,0x0001396B,Armor\Daedric\DaedricCuirassGO.nif,
